% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=291129, Tue Apr  8 22:54:59 2025
1 6 0.026282200826549054 0.026282200826549054 0.026282200826549054 0.026282200826549054 0.9867714016799692 1.013055872509779
2 12 0.026282200826549054 0.026282200826549054 0.026282200826549054 0.026282200826549054 0.9867714016799692 1.013055872509779
3 18 -0.11461920313523412 -0.11461920313523412 -0.11461920313523412 -0.11461920313523412 0.9409467555950048 1.0557552761578954
4 24 -0.11461920313523412 -0.11461920313523412 -0.11461920313523412 -0.11461920313523412 0.9409467555950048 1.0557552761578954
5 30 -0.2801626756762909 -0.2801626756762909 -0.2801626756762909 -0.2801626756762909 0.8484322744472355 1.1314427407855383
6 36 -0.2801626756762909 -0.2801626756762909 -0.2801626756762909 -0.2801626756762909 0.8484322744472355 1.1314427407855383
7 42 -0.13002525740388615 -0.13002525740388615 -0.13002525740388615 -0.13002525740388615 0.9327243658209609 1.0630264612905391
8 48 -0.13002525740388615 -0.13002525740388615 -0.13002525740388615 -0.13002525740388615 0.9327243658209609 1.0630264612905391
9 54 -0.030660479291705255 -0.030660479291705255 -0.030660479291705255 -0.030660479291705255 0.9845504155239054 1.0152144991536052
10 60 -0.030660479291705255 -0.030660479291705255 -0.030660479291705255 -0.030660479291705255 0.9845504155239054 1.0152144991536052
11 66 0.06899057063397233 0.06899057063397233 0.06899057063397233 0.06899057063397233 0.9648882989061623 1.0339200020475336
12 72 0.06899057063397233 0.06899057063397233 0.06899057063397233 0.06899057063397233 0.9648882989061623 1.0339200020475336
13 78 0.178635380835114 0.178635380835114 0.178635380835114 0.178635380835114 0.9062916854770797 1.085649750534266
14 84 0.178635380835114 0.178635380835114 0.178635380835114 0.178635380835114 0.9062916854770797 1.085649750534266
15 90 0.536715151807837 0.536715151807837 0.536715151807837 0.536715151807837 0.6806503127099576 1.2396431550280254
16 96 0.536715151807837 0.536715151807837 0.536715151807837 0.536715151807837 0.6806503127099576 1.2396431550280254
17 102 0.3841930860177041 0.3841930860177041 0.3841930860177041 0.3841930860177041 0.7847336579899551 1.176517354745651
18 108 0.3841930860177041 0.3841930860177041 0.3841930860177041 0.3841930860177041 0.7847336579899551 1.176517354745651
19 114 0.3718484299033663 0.3718484299033663 0.3718484299033663 0.3718484299033663 0.7925601365805838 1.1712593350336065
