% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=291129, Tue Apr  8 22:54:59 2025
1 6 -0.026282200826549057 -0.026282200826549057 -0.026282200826549057 -0.026282200826549057 0.9867714016799692 1.013055872509779
2 12 0.08446553898775194 0.08446553898775194 0.08446553898775194 0.08446553898775194 0.9867714016799692 1.013055872509779
3 18 0.11461920313523413 0.11461920313523413 0.11461920313523413 0.11461920313523413 0.9409467555950048 1.0557552761578954
4 24 0.0702478458394962 0.0702478458394962 0.0702478458394962 0.0702478458394962 0.9409467555950048 1.0557552761578954
5 30 0.28016267567629094 0.28016267567629094 0.28016267567629094 0.28016267567629094 0.8484322744472355 1.1314427407855383
6 36 0.3291753238414911 0.3291753238414911 0.3291753238414911 0.3291753238414911 0.8484322744472355 1.1314427407855383
7 42 0.13002525740388615 0.13002525740388615 0.13002525740388615 0.13002525740388615 0.932724365820961 1.0630264612905391
8 48 0.07200911945408878 0.07200911945408878 0.07200911945408878 0.07200911945408878 0.932724365820961 1.0630264612905391
9 54 0.030660479291705248 0.030660479291705248 0.030660479291705248 0.030660479291705248 0.9845504155239053 1.0152144991536052
10 60 0.0020736979759904016 0.0020736979759904016 0.0020736979759904016 0.0020736979759904016 0.9845504155239053 1.0152144991536052
11 66 -0.06899057063397232 -0.06899057063397232 -0.06899057063397232 -0.06899057063397232 0.9648882989061623 1.0339200020475336
12 72 -0.29956737317969373 -0.29956737317969373 -0.29956737317969373 -0.29956737317969373 0.9648882989061623 1.0339200020475336
13 78 -0.17863538083511393 -0.17863538083511393 -0.17863538083511393 -0.17863538083511393 0.9062916854770797 1.085649750534266
14 84 -0.3488681634319183 -0.3488681634319183 -0.3488681634319183 -0.3488681634319183 0.9062916854770797 1.085649750534266
15 90 -0.536715151807837 -0.536715151807837 -0.536715151807837 -0.536715151807837 0.6806503127099576 1.2396431550280254
16 96 -0.3905129364779234 -0.3905129364779234 -0.3905129364779234 -0.3905129364779234 0.6806503127099576 1.2396431550280254
17 102 -0.3841930860177042 -0.3841930860177042 -0.3841930860177042 -0.3841930860177042 0.784733657989955 1.1765173547456511
18 108 -0.4807983063392817 -0.4807983063392817 -0.4807983063392817 -0.4807983063392817 0.784733657989955 1.1765173547456511
19 114 -0.37184842990336636 -0.37184842990336636 -0.37184842990336636 -0.37184842990336636 0.7925601365805838 1.1712593350336067
20 120 -0.46498509172769187 -0.46498509172769187 -0.46498509172769187 -0.46498509172769187 0.7925601365805838 1.1712593350336067
21 126 -0.17468703847227499 -0.17468703847227499 -0.17468703847227499 -0.17468703847227499 0.9084673695448423 1.0838298014320675
22 132 -0.19451989024036367 -0.19451989024036367 -0.19451989024036367 -0.19451989024036367 0.9084673695448423 1.0838298014320675
23 138 -0.09275980691149521 -0.09275980691149521 -0.09275980691149521 -0.09275980691149521 0.9524915711377737 1.0453515231306143
24 144 -0.1948430861843449 -0.1948430861843449 -0.1948430861843449 -0.1948430861843449 0.9524915711377737 1.0453515231306143
25 150 -0.25221245086122646 -0.25221245086122646 -0.25221245086122646 -0.25221245086122646 0.8647471012606943 1.1190229894248047
26 156 -0.25164619675466415 -0.25164619675466415 -0.25164619675466415 -0.25164619675466415 0.8647471012606943 1.1190229894248047
27 162 -0.398760379348311 -0.398760379348311 -0.398760379348311 -0.398760379348311 0.7753964280622455 1.1826920052779215
28 168 -0.3706087834020922 -0.3706087834020922 -0.3706087834020922 -0.3706087834020922 0.7753964280622455 1.1826920052779215
29 174 -0.5267830863366794 -0.5267830863366794 -0.5267830863366794 -0.5267830863366794 0.6879076345435632 1.23563064316837
30 180 -0.41382871319208514 -0.41382871319208514 -0.41382871319208514 -0.41382871319208514 0.6879076345435632 1.23563064316837
31 186 -0.34893779517801704 -0.34893779517801704 -0.34893779517801704 -0.34893779517801704 0.8068842573888667 1.1614378137369288
32 192 -0.46875091144384423 -0.46875091144384423 -0.46875091144384423 -0.46875091144384423 0.8068842573888667 1.1614378137369288
33 198 -0.44792887480874766 -0.44792887480874766 -0.44792887480874766 -0.44792887480874766 0.7430148889431841 1.2032991626394276
34 204 -0.33457733965710834 -0.33457733965710834 -0.33457733965710834 -0.33457733965710834 0.7430148889431841 1.2032991626394276
35 210 -0.4419310948577771 -0.4419310948577771 -0.4419310948577771 -0.4419310948577771 0.7470400960739811 1.2008043532806572
36 216 -0.5645786457869061 -0.5645786457869061 -0.5645786457869061 -0.5645786457869061 0.7470400960739811 1.2008043532806572
37 222 -0.4280512225091239 -0.4280512225091239 -0.4280512225091239 -0.4280512225091239 0.7562729517117983 1.1950109717107722
38 228 -0.3848690735637848 -0.3848690735637848 -0.3848690735637848 -0.3848690735637848 0.7562729517117983 1.1950109717107722
39 234 -0.2149884088542755 -0.2149884088542755 -0.2149884088542755 -0.2149884088542755 0.8860087985712808 1.102265126389416
40 240 -0.31670605949081343 -0.31670605949081343 -0.31670605949081343 -0.31670605949081343 0.8860087985712808 1.102265126389416
41 246 -0.2111684369998365 -0.2111684369998365 -0.2111684369998365 -0.2111684369998365 0.8881619013446611 1.100530979572968
