% # columns="iteration, evaluation, void, void, void, xmean", seed=291129, Tue Apr  8 22:54:59 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.30451992036890047 0.5390167467944231
2 12 0 0 0 0.6772951079706734 1.6265005379030213
3 18 0 0 0 0.6054323339318167 1.7213739242257386
4 24 0 0 0 2.446722789257233 1.8427004591130691
5 30 0 0 0 2.5579038104431224 2.507327036415828
6 36 0 0 0 2.6937265036351694 1.9288213491438064
7 42 0 0 0 3.2582509559019672 1.826404909673647
8 48 0 0 0 3.043827916448099 2.53601481713218
9 54 0 0 0 3.068259871052489 2.197073221357489
10 60 0 0 0 2.9492014991499396 2.378334368296774
11 66 0 0 0 2.952889278392181 2.352808568805026
12 72 0 0 0 3.0277465440285227 2.2798666013180293
13 78 0 0 0 3.0425750322207574 2.369700026898429
14 84 0 0 0 3.127517994849772 2.313429328904367
15 90 0 0 0 3.141023073601224 2.2291673370953458
16 96 0 0 0 3.0954517917571915 2.3223156952877875
17 102 0 0 0 3.1547698025689024 2.3301580561748128
18 108 0 0 0 3.1352473171883206 2.3380386949332697
19 114 0 0 0 3.142378308707014 2.3232027792765892
20 120 0 0 0 3.155373806894494 2.281254461807818
21 126 0 0 0 3.137692423119356 2.265551233083565
22 132 0 0 0 3.127616609574411 2.2648012977782703
23 138 0 0 0 3.1334302893299184 2.2509456378168573
24 144 0 0 0 3.137475952795697 2.2731811139373552
25 150 0 0 0 3.1416929055944327 2.2609110898143925
26 156 0 0 0 3.141959636736331 2.2693470821400763
27 162 0 0 0 3.141699820260953 2.2748675477954787
28 168 0 0 0 3.1429526973374267 2.2692678265499113
29 174 0 0 0 3.141270620676315 2.273551816682975
30 180 0 0 0 3.139773669322628 2.2771790075314646
31 186 0 0 0 3.1408037607572075 2.2759485232377585
32 192 0 0 0 3.1396444238703713 2.2783006333016735
33 198 0 0 0 3.140150965888119 2.2757613294493204
34 204 0 0 0 3.140997243796286 2.2765697897959254
35 210 0 0 0 3.1414186153640404 2.275040892672059
36 216 0 0 0 3.1417888307704893 2.2738649764979777
37 222 0 0 0 3.1417479987498447 2.273926292183878
38 228 0 0 0 3.141594572530752 2.274263585051791
39 234 0 0 0 3.141891589923406 2.2747090042381415
40 240 0 0 0 3.141562931253103 2.274547708271016
41 246 0 0 0 3.1416840038988143 2.274639663331285
42 252 0 0 0 3.1415624537970483 2.274778318633354
43 258 0 0 0 3.1416091101775527 2.274627952162821
44 264 0 0 0 3.14163211304239 2.2748767466146456
45 270 0 0 0 3.1416177483108454 2.274929476412168
46 276 0 0 0 3.141613858373909 2.2750022858171763
47 282 0 0 0 3.1415886671746556 2.274959368290647
48 288 0 0 0 3.1415874908689827 2.275023101281285
49 294 0 0 0 3.141601853640128 2.2749950096564504
50 300 0 0 0 3.1416001766542325 2.27500661273864
51 306 0 0 0 3.1415937650968853 2.274989193712564
52 312 0 0 0 3.141604026502022 2.2750102633599276
53 318 0 0 0 3.141597479628907 2.2749805545962953
54 324 0 0 0 3.1416011162459774 2.274975963761079
55 330 0 0 0 3.1416021219279813 2.274981955462401
56 336 0 0 0 3.141599112305277 2.2749852254270975
57 342 0 0 0 3.141598304818088 2.2749957337278794
58 348 0 0 0 3.141596682986163 2.274990284147661
59 354 0 0 0 3.1415966019721764 2.2749892319501908
60 360 0 0 0 3.141593912458998 2.2749925256182726
61 366 0 0 0 3.1415942209108643 2.274997030071687
62 372 0 0 0 3.141592795339668 2.2749999559331027
63 378 0 0 0 3.141593727482613 2.2750017893198655
64 384 0 0 0 3.1415927589748107 2.274998899478836
65 390 0 0 0 3.141592800455648 2.274999321404074
66 396 0 0 0 3.1415930631327473 2.2749982905502146
67 402 0 0 0 3.141592243821724 2.274999392815129
68 408 0 0 0 3.1415925413932464 2.274999270660036
69 414 0 0 0 3.141592722095227 2.2750001966850286
70 420 0 0 0 3.1415927107197033 2.2749997247882843
71 426 0 0 0 3.141592447824354 2.275000167366858
72 432 0 0 0 3.141592629689904 2.2749999826335476
73 438 0 0 0 3.1415926911764833 2.274999904036765
74 444 0 0 0 3.141592618582892 2.275000183017163
75 450 0 0 0 3.1415926600036395 2.2749999649678223
76 456 0 0 0 3.1415926372987784 2.275000066688782
77 462 0 0 0 3.1415926624085726 2.274999987774863
78 468 0 0 0 3.1415926740002806 2.27499997531708
79 474 0 0 0 3.1415926831802223 2.274999960119636
80 480 0 0 0 3.1415926584898632 2.274999961745432
81 486 0 0 0 3.141592654035708 2.2749999865280244
82 492 0 0 0 3.1415926400219263 2.274999997702953
83 498 0 0 0 3.1415926454598093 2.2750000027334583
83 498 0 0 0 3.1415926454598093 2.2750000027334583
