% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=291129, Tue Apr  8 22:54:59 2025, <python>{}</python>
1 6 1.3884516426827098 1.0000250003125026 47.59430128089157 4.7594301280891571e+01 98.76888111626411 207.38168244068174 52.3429487065428   
2 12 1.8876048784830262 1.188644293578636 23.712594971960947 2.3712594971960947e+01 39.41731216517016 92.5205297091474 26.094288041129982   
3 18 1.7522561296584251 1.151728676538475 23.712594971960947 2.7274354957898609e+01 41.50241966728254 61.105800599451314 25.626100338602946   
4 24 1.9578801879984709 1.3435987166213368 2.004836883612416 2.0048368836124162e+00 29.490729670011227 77.02878841120148 52.325372505121166   
5 30 1.83563680004298 1.471774090231696 2.004836883612416 9.0570320225221526e+00 18.162013473655623 53.15528732957277 17.658282974004376   
6 36 1.4970210315586587 1.4151575722006289 2.004836883612416 2.2015508697447652e+00 9.387790252279219 15.131106751586582 12.07599023236499   
7 42 1.368179416084903 1.4121328659947439 0.40567853453437763 4.0567853453437763e-01 3.1666029958980992 29.078964297500075 10.575049895179516   
8 48 1.2136382945005997 1.14589224893428 0.40567853453437763 5.3309469181688840e-01 9.384831372928883 12.55207670575865 7.267996882549333   
9 54 0.8818125233765112 1.3647303603684235 0.40567853453437763 4.6311019090353156e-01 1.7657665601014472 6.939545633709978 6.0713080474234005   
10 60 0.709070384812537 1.6390874911682978 0.40567853453437763 4.9885542793530924e-01 1.132033835361696 2.5035191016796645 0.8728933301777193   
11 66 0.5158733073555222 1.500076201762368 0.40567853453437763 4.8614940363205328e-01 0.8513694496549444 1.7605050278801375 0.343389021170049   
12 72 0.4217885941001768 1.5530222744803437 0.40567853453437763 4.3707489646141973e-01 0.5680867552661528 1.3622734543404746 0.294840959687928   
13 78 0.35738512198412803 1.6169625283131703 0.40567853453437763 4.3955830384743422e-01 0.6129403391498549 0.6734004740081385 0.1874836979061545   
14 84 0.354278844836219 1.4038049904982763 0.399446989733919 3.9944698973391901e-01 0.4196537993916536 0.704017077796232 0.0322369897465844   
15 90 0.3360570362238667 1.5485156351604514 0.399446989733919 4.1085903481058850e-01 0.4425041182737868 0.6685859934087954 0.04311493071297079   
16 96 0.2689599597410149 2.100150823293962 0.399446989733919 4.2722721270462927e-01 0.4965535378824679 0.5949343462136731 0.08329582719908757   
17 102 0.28595258645500954 2.0154986707989044 0.399446989733919 4.0591694161482650e-01 0.41444119034059135 0.42069180724582367 0.011698466584881828   
18 108 0.21880913246422867 1.7390275985231147 0.399446989733919 4.0105381878009005e-01 0.42794497417654753 0.4906033571511088 0.04744756176367737   
19 114 0.16443284618697057 2.012233645981176 0.39910835986593085 3.9910835986593085e-01 0.4366304148943261 0.4488057162536432 0.032540986983983444   
20 120 0.16644082289478085 1.9473427225801543 0.39910835986593085 3.9921727746702196e-01 0.403249403708152 0.4046809018159081 0.004057331316802859   
21 126 0.17790180129364738 2.258988570961921 0.39910835986593085 4.0103901241375972e-01 0.4062675701553058 0.41537314758785904 0.010275245359938623   
22 132 0.16885829055588483 1.9721053137495952 0.39910835986593085 3.9922227544501432e-01 0.4059553428596452 0.40787969308712135 0.00536318495222865   
23 138 0.14055555967234526 2.171544618473314 0.39903186143089364 3.9903186143089364e-01 0.4013760524841903 0.41163499180126806 0.0020224572603044777   
24 144 0.12201993296399724 1.907811267579087 0.3985206068518785 3.9852060685187851e-01 0.40459708083317913 0.41194195056137595 0.005782398019308133   
25 150 0.10037239483642336 1.8112662778399204 0.3981674738758123 3.9816747387581231e-01 0.39926568087012093 0.4004430935011083 0.0008341131070164209   
26 156 0.08331494835454387 1.6634024680918227 0.39792021222707774 3.9792021222707774e-01 0.39918459180190347 0.4000046227095879 0.0015655958490139454   
27 162 0.07471696938426203 1.4225695205307385 0.3978874775103627 3.9788747751036269e-01 0.3980876402388791 0.3983605137165682 0.00020306067675512907   
28 168 0.05870077534385349 1.6190100434610644 0.3978874775103627 3.9806188219573002e-01 0.39838662126259194 0.3985828135693641 0.00035065558780722483   
29 174 0.0488754080132125 1.6281709715593868 0.3978874775103627 3.9788866454882310e-01 0.39797447473775804 0.39814534868939866 8.336168147771161e-05   
30 180 0.04645358290511627 2.1039052969627092 0.3978874775103627 3.9792097817257321e-01 0.39803296707612645 0.398204901200371 0.00013428737465481788   
31 186 0.03518998448577899 2.0507574073387254 0.3978874775103627 3.9789382261925610e-01 0.39798162249354085 0.3981242981772919 7.479614056471462e-05   
32 192 0.0325500115649019 2.214631097195248 0.3978874775103627 3.9791186688945501e-01 0.39793294847749827 0.3979721107703238 3.40181570805953e-05   
33 198 0.026483891448968785 2.893707380585845 0.3978874775103627 3.9789613241006272e-01 0.3979643512623525 0.3979890281453837 5.913591677320085e-05   
34 204 0.026954162950971614 3.1897013722406466 0.3978874775103627 3.9789133057169224e-01 0.3979030457312813 0.3979285470378464 1.3382118790872255e-05   
35 210 0.02562053242765752 2.6645284654695143 0.3978874775103627 3.9788796416240579e-01 0.39789480743737116 0.3979225771404469 2.686940424823092e-05   
36 216 0.024600085997687322 3.151323209293482 0.3978874775103627 3.9788817790744879e-01 0.39789013601098944 0.3979092786638443 6.024474869192886e-06   
37 222 0.019292901832036538 3.6917917597418337 0.3978874775103627 3.9788874001353136e-01 0.3978944483301241 0.3979556137071132 2.7671385611327537e-05   
38 228 0.01429323582497594 3.19614540083682 0.3978874775103627 3.9788839998035641e-01 0.39789209692276906 0.39789267437349096 4.0059813919413045e-06   
39 234 0.01528954118788198 3.043625470087125 0.3978874775103627 3.9788785268761018e-01 0.39788839390647013 0.3978899276784382 6.445315463565748e-07   
40 240 0.012613796860277292 2.4243008487592377 0.3978874775103627 3.9788762975467584e-01 0.397889460351017 0.3978923699100019 3.475504010808095e-06   
41 246 0.009843735271462907 2.4660451597175927 0.3978874775103627 3.9788759900321935e-01 0.39788814174667486 0.3978916232627707 9.331699910575253e-07   
42 252 0.008383367665187737 2.2056759261126926 0.3978874775103627 3.9788750759515956e-01 0.3978879541617317 0.3978897084284725 6.991221237484524e-07   
43 258 0.006472716704528076 2.0099981102002866 0.3978874775103627 3.9788748018470876e-01 0.39788760121773414 0.3978878031581168 2.1458822097031316e-07   
44 264 0.006553231104829477 2.232342189614486 0.39788737418096787 3.9788737418096787e-01 0.397887517638674 0.3978877559071581 1.891334751036311e-07   
45 270 0.005686166728249999 2.6362535037577293 0.3978873656575317 3.9788736565753169e-01 0.39788755650832996 0.39788763706783215 1.679320291714248e-07   
46 276 0.0049133033402857735 3.0431143685889976 0.39788735945866094 3.9788735945866094e-01 0.3978873872656301 0.3978874161879933 3.4577620766640393e-08   
47 282 0.004022087309229883 2.747013949035542 0.397887358660725 3.9788735866072500e-01 0.39788738911096644 0.39788740545649937 2.1696136442983516e-08   
48 288 0.003492865357016815 2.386643035437456 0.3978873580262263 3.9788735802622632e-01 0.39788736934741387 0.3978874021077221 1.8069972185230654e-08   
49 294 0.0027625992178803363 2.3739226900986203 0.3978873580262263 3.9788735871397485e-01 0.3978873657730375 0.3978873800449829 1.7384918393759108e-08   
50 300 0.0020542349352411834 2.1224226219803284 0.3978873580262263 3.9788736223463239e-01 0.39788736988537643 0.3978873827446652 1.549292782954126e-08   
51 306 0.0016909743066791313 2.288065274946349 0.3978873580262263 3.9788735811027465e-01 0.3978873614409828 0.3978873653966808 3.684526461711357e-09   
