% # columns="iter, evals, sigma, 0, fitness, xbest" seed=291129, Tue Apr  8 22:54:59 2025, <python>{}</python>
1 6 1.3884516426827098 0 47.59430128089157 0.17161963534581748 0.4265852658732577
2 12 1.8876048784830262 0 23.712594971960947 1.327846305975949 0.7376619926915885
3 18 1.7522561296584251 0 27.27435495789861 0.668110497624414 1.8739555903525018
4 24 1.9578801879984709 0 2.004836883612416 2.859382432405767 1.397622012602413
5 30 1.83563680004298 0 9.057032022522153 2.0193715087829287 1.5180698454078019
6 36 1.4970210315586587 0 2.201550869744765 2.8890791522986667 1.2557616662351383
7 42 1.368179416084903 0 0.40567853453437763 3.1382164700253576 2.189677320287906
8 48 1.2136382945005997 0 0.5330946918168884 3.2820884550944003 2.369464375493036
9 54 0.8818125233765112 0 0.46311019090353156 3.1923476494129077 2.0058431579576212
10 60 0.709070384812537 0 0.49885542793530924 3.015123965389922 2.531516618298902
11 66 0.5158733073555222 0 0.4861494036320533 3.0093366616466737 2.314022995869124
12 72 0.4217885941001768 0 0.4370748964614197 3.064217652492068 2.2338483297263334
13 78 0.35738512198412803 0 0.4395583038474342 3.0485166598864755 2.338277559311406
14 84 0.354278844836219 0 0.399446989733919 3.123606196955495 2.286524771361092
15 90 0.3360570362238667 0 0.4108590348105885 3.174530358473393 2.1613425480093715
16 96 0.2689599597410149 0 0.42722721270462927 3.0863188254899776 2.4396426392847412
17 102 0.28595258645500954 0 0.4059169416148265 3.1713687705740483 2.313319732785007
18 108 0.21880913246422867 0 0.40105381878009005 3.146607628433443 2.3262802702995136
19 114 0.16443284618697057 0 0.39910835986593085 3.151607633002192 2.294395717386297
20 120 0.16644082289478085 0 0.39921727746702196 3.1552230372298795 2.2853216660149904
21 126 0.17790180129364738 0 0.4010390124137597 3.118355718520725 2.269539310287421
22 132 0.16885829055588483 0 0.3992222754450143 3.129879493385175 2.2581479299432488
23 138 0.14055555967234526 0 0.39903186143089364 3.1343386203707135 2.250799756123962
24 144 0.12201993296399724 0 0.3985206068518785 3.130493860035269 2.2772025905017257
25 150 0.10037239483642336 0 0.3981674738758123 3.1374320566364036 2.2642109887273247
26 156 0.08331494835454387 0 0.39792021222707774 3.139319327391982 2.273937595738969
27 162 0.07471696938426203 0 0.3978874775103627 3.1417051712091584 2.275155149229055
28 168 0.05870077534385349 0 0.39806188219573 3.1466096656322526 2.2637640136820303
29 174 0.0488754080132125 0 0.3978886645488231 3.1410725458247497 2.2754955087293904
30 180 0.04645358290511627 0 0.3979209781725732 3.1389690288761565 2.276290085978283
31 186 0.03518998448577899 0 0.3978938226192561 3.140728220038414 2.2773705002812044
32 192 0.0325500115649019 0 0.397911866889455 3.1393826897205965 2.2777541871593283
33 198 0.026483891448968785 0 0.3978961324100627 3.1402412055163205 2.275976875219442
34 204 0.026954162950971614 0 0.39789133057169224 3.1407913787574606 2.2765685562657008
35 210 0.02562053242765752 0 0.3978879641624058 3.141568586899404 2.2742418183398647
36 216 0.024600085997687322 0 0.3978881779074488 3.1416966703473523 2.2740423940939887
37 222 0.019292901832036538 0 0.39788874001353136 3.1415382107788825 2.273872819975277
38 228 0.01429323582497594 0 0.3978883999803564 3.1417888044434488 2.2739210061815283
39 234 0.01528954118788198 0 0.3978878526876102 3.1419093239750393 2.274869275592062
40 240 0.012613796860277292 0 0.39788762975467584 3.141472359418308 2.274643758445679
41 246 0.009843735271462907 0 0.39788759900321935 3.141784148700118 2.274595289443238
42 252 0.008383367665187737 0 0.39788750759515956 3.1414956735614297 2.274752041372091
43 258 0.006472716704528076 0 0.39788748018470876 3.141568283305048 2.2746731679745507
44 264 0.006553231104829477 0 0.39788737418096787 3.141649730319714 2.274983959163758
45 270 0.005686166728249999 0 0.3978873656575317 3.141616515025089 2.274909320534951
46 276 0.0049133033402857735 0 0.39788735945866094 3.141608358011849 2.275011094708871
47 282 0.004022087309229883 0 0.397887358660725 3.141595533447269 2.2749679016893674
48 288 0.003492865357016815 0 0.3978873580262263 3.1416003134854376 2.2749978724328255
49 294 0.0027625992178803363 0 0.39788735871397485 3.1416031532304216 2.2749704820660104
50 300 0.0020542349352411834 0 0.3978873622346324 3.141609005767729 2.275044002578631
51 306 0.0016909743066791313 0 0.39788735811027465 3.1415892856643968 2.2749845688668344
52 312 0.0015675160660369337 0 0.3978873583432492 3.1416025589589984 2.275004210400012
53 318 0.0015512332594847748 0 0.3978873581072868 3.1415985156610136 2.274980848756017
54 324 0.001421088140699977 0 0.39788735835969113 3.1415998042593 2.2749748157024343
55 330 0.0010832186722286 0 0.3978873581658302 3.1416002833566963 2.2749815356885086
56 336 0.0009391074023075525 0 0.3978873579446418 3.1415982912085934 2.2749877096421818
57 342 0.0010676826140698988 0 0.397887357900613 3.141598060748122 2.2750013063255854
58 348 0.0009509856374823329 0 0.3978873578716353 3.1415963097876887 2.2749883329737015
59 354 0.0007409405293404694 0 0.3978873578191031 3.1415960907292417 2.2749916057904893
60 360 0.0008179864178157659 0 0.3978873577627464 3.1415942321130528 2.2749941815896606
61 366 0.0007942033480045591 0 0.39788735773545447 3.141593046081836 2.2749974627915854
62 372 0.0007976577014503963 0 0.3978873577343478 3.141593302337237 2.2750011032139685
63 378 0.0007107226030351054 0 0.3978873577556392 3.1415946796614587 2.275000908380523
64 384 0.0006130543493892794 0 0.3978873577319586 3.141592709213947 2.27499847119869
65 390 0.0004530078914336697 0 0.3978873577313653 3.1415931701776505 2.274999008323382
66 396 0.0003651684425561166 0 0.39788735773485406 3.1415927450334964 2.274997675868805
67 402 0.00035185058125219613 0 0.39788735773145945 3.141592338160707 2.274999131248325
68 408 0.00025621662975135705 0 0.3978873577297861 3.141592631212618 2.274999802630055
69 414 0.00028480032744138665 0 0.3978873577299584 3.1415928572988623 2.2749999847907327
70 420 0.00021323000889463366 0 0.3978873577303048 3.1415928847750028 2.2749992642704435
71 426 0.00020478117360583648 0 0.3978873577299247 3.141592474921124 2.275000322286202
72 432 0.0001580032693518683 0 0.39788735772975237 3.1415926398693474 2.2750001191589613
73 438 0.00012830841517996164 0 0.397887357729811 3.1415926042966418 2.2749997925466827
74 444 0.00011823738912877365 0 0.39788735772975414 3.1415925971392693 2.2750000782079547
75 450 9.27058553622804e-05 0 0.3978873577297488 3.141592679817971 2.2750000586055648
76 456 7.196095670356811e-05 0 0.39788735772973993 3.141592639705714 2.2750000090415146
77 462 5.8779630865694714e-05 0 0.39788735772973993 3.1415926752462346 2.274999954004682
78 468 4.7829921849782625e-05 0 0.39788735772973993 3.141592672984921 2.2749999795335905
79 474 3.943636818449581e-05 0 0.39788735772973993 3.1415926751791012 2.2749999823214635
80 480 3.9529470061541646e-05 0 0.39788735772973993 3.1415926520790474 2.2749999641280794
81 486 3.453135103720596e-05 0 0.39788735772973816 3.141592660792698 2.2749999804573244
82 492 3.491438757677131e-05 0 0.39788735772973993 3.1415926374026077 2.2750000136706605
83 498 2.7446166165990318e-05 0 0.39788735772973816 3.141592650719914 2.2750000110582627
83 498 2.7446166165990318e-05 0 0.39788735772973816 3.141592650719914 2.2750000110582627
